"Name","Company","State","City","Salary","Location","Url","Posted Date"
"Digital Service Implementation Specialist - HVAC / Energy Efficiency - Building Technologies - Austin, TX"," Siemens PLC  ","TX","Austin","$57k-$77k","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=101&ao=344663&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_fe903379&cb=1542669775711&jobListingId=3024382563"," 5 days ago"
"Quality Engineer"," Siemens PLC  ","TX","Grand Prairie","$55k-$113k","Grand Prairie, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=102&ao=344663&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d9c23417&cb=1542669775713&jobListingId=3018005018"," 11 days ago"
"Senior Field Operations Manager"," Siemens PLC  ","TX","Irving","$126k-$161k","Irving, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=103&ao=344663&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_79cca053&cb=1542669775714&jobListingId=2999959245","7 days ago"
"Director of Teamcenter Platform Development"," Siemens  ","TX","Milford","$90k-$151k","Milford, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=182759&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f9c6161b&cb=1542669775715&jobListingId=3026764863"," 4 days ago"
"Sr Director of Finance-Any US Based Siemens"," Siemens PLC  ","TX","Austin","$135k-$174k","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=344663&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_862cd29b&cb=1542669775716&jobListingId=3024104214"," 6 days ago"
"Regional Commodity Manager"," Siemens  ","TX","Plano","$63k-$96k","Plano, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=106&ao=182759&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_cfcffdcf&cb=1542669775718&jobListingId=3025409398"," 5 days ago"
"Project Manager - Buildng Automation Solutions - Austin TX"," Siemens  ","TX","Austin","$74k-$106k","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=107&ao=182759&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_4e608ba5&cb=1542669775719&jobListingId=3025410998"," 5 days ago"
"Design Engineer I - Building Automation Systems"," Siemens  ","TX","Houston","$48k-$67k","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=108&ao=182759&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_4c3e38de&cb=1542669775721&jobListingId=3025415862"," 5 days ago"
"Master Data Steward-SAP-TX"," Siemens PLC  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=344663&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_1ebe7ba1&cb=1542669775722&jobListingId=2940717905"," 11 days ago"
"Mentor Graphics/Siemens PLM Software"," Siemens PLC  ","TX","Plano","","Plano, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=110&ao=344663&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a5a71ecd&cb=1542669775724&jobListingId=3024104120"," 6 days ago"
"Production Supervisor - 2nd Shift"," Siemens PLC  ","TX","Grand Prairie","$55k-$77k","Grand Prairie, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=344663&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3633a15e&cb=1542669775725&jobListingId=3011254601"," 17 days ago"
"Engagement Manager - Services Pursuit - Major Midwest U.S. City"," Siemens  ","TX","Milford","$83k-$131k","Milford, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=112&ao=182759&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_61d71bcb&cb=1542669775726&jobListingId=3025409147"," 5 days ago"
"Power Systems Engineer - Building Technologies - San Antonio, TX"," Siemens  ","TX","San Antonio","$71k-$104k","San Antonio, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=182759&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_1be3de3f&cb=1542669775727&jobListingId=3025415647"," 5 days ago"
"Client Service Manager I - Building Automation / Digitalization"," Siemens PLC  ","TX","Austin","$59k-$101k","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=114&ao=344663&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5b5ec82e&cb=1542669775729&jobListingId=2963711069"," 25 days ago"
"Director of Industry Solutions, Energy & Utilities"," Siemens PLC  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=115&ao=344663&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_4e1a3242&cb=1542669775730&jobListingId=2928442770"," 17 days ago"
"Finite Element Solid Stress Developer (Software Engineer - Advanced) (CH)"," Siemens PLC  ","TX","Austin","$74k-$121k","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=344663&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f0617913&cb=1542669775731&jobListingId=3023157351"," 6 days ago"
"EHS Manager"," Siemens PLC  ","TX","Houston","$83k-$127k","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=117&ao=344663&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_b2b2f862&cb=1542669775733&jobListingId=3024852488"," 5 days ago"
"Senior Fire Alarm Technician"," Siemens  ","TX","Irving","","Irving, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=118&ao=182759&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_9823c2af&cb=1542669775734&jobListingId=3025416512"," 5 days ago"
"Traffic Systems Engineer"," Siemens  ","TX","Austin","$55k-$110k","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=182759&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_39cd383c&cb=1542669775735&jobListingId=3009999024"," 18 days ago"
"Senior Systems Engineer"," Siemens  ","TX","Irving","$63k-$126k","Irving, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=120&ao=182759&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_69b70661&cb=1542669775737&jobListingId=3025407906"," 5 days ago"
"Seasonal Field Technician 2 (Combustion Turbine)"," Siemens PLC  ","TX","Deer Park","$17-$29 per hour","Deer Park, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=121&ao=344663&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d7521c50&cb=1542669775738&jobListingId=3026948836"," 4 days ago"
"Electrical Systems Engineer"," Siemens  ","TX","Houston","$52k-$106k","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=182759&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_258b3b36&cb=1542669775739&jobListingId=3025415518"," 5 days ago"
"Senior Electrical System Engineer"," Siemens  ","TX","Irving","$63k-$126k","Irving, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=123&ao=182759&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c8d5143e&cb=1542669775740&jobListingId=3025417426"," 5 days ago"
"Field Service Technician II - Fire Systems"," Siemens  ","TX","Irving","$22-$36 per hour","Irving, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=182759&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_0576d82d&cb=1542669775742&jobListingId=3025409841"," 5 days ago"
"Services Project Manager - Enterprise PLM - Any Major U.S. City - Milford, OH preferred"," Siemens  ","TX","Milford","$75k-$107k","Milford, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=182759&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_1bf43921&cb=1542669775743&jobListingId=3025408373"," 5 days ago"
"Field Svc Tech 2"," Siemens  New","TX","Dallas","","Dallas, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=126&ao=182759&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6000d5fa&cb=1542669775744&jobListingId=3029720417","7 days ago"
"Production Line Supervisor - Line 2 and Sub-Assemblies"," Siemens PLC  ","TX","Houston","$13-$22 per hour","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=344663&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3757fee7&cb=1542669775745&jobListingId=3012277585"," 17 days ago"
"Area Sales Professional-Central Region Industrial Water/Wastewater Account Manager-TX"," Siemens PLC  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=128&ao=344663&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a41417c9&cb=1542669775747&jobListingId=3022686986"," 7 days ago"
"Software Engineer - Advanced - C++ Web API"," Siemens PLC  ","TX","Austin","$74k-$121k","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=129&ao=344663&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_04b9996b&cb=1542669775748&jobListingId=3024104374"," 6 days ago"
"General Manager - Retail Commercial Systems - Building Technologies - Austin, TX"," Siemens PLC  ","TX","Austin","$82k-$143k","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=130&ao=344663&s=58&guid=000001672e48b28bb977f3c57822ba4b&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_7b95bf4c&cb=1542669775749&jobListingId=3024104056"," 6 days ago"
"Cloud Support Engineer"," IBM  ","TX","Dallas","$62k-$95k","Dallas, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=201&ao=182837&s=149&guid=000001672e48b559b45c937b0b40fcc9&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_976e4951&cb=1542669776334&jobListingId=2857393428"," 5 days ago"
"Network Engineer II - Data Center Engineering"," IBM  ","TX","Dallas","$68k-$104k","Dallas, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=202&ao=182837&s=149&guid=000001672e48b559b45c937b0b40fcc9&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f5f31a02&cb=1542669776335&jobListingId=2908632305"," 4 days ago"
"Quality Engineer"," Siemens  ","TX","Grand Prairie","$55k-$113k","Grand Prairie, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=201&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_eb6ff125&cb=1542669776336&jobListingId=3025412040"," 5 days ago"
"Digital Service Implementation Specialist - HVAC / Energy Efficiency - Building Technologies - Austin, TX"," Siemens  ","TX","Austin","$57k-$77k","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=202&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_162e01d4&cb=1542669776338&jobListingId=3028116153","7 days ago"
"Principal (Senior)Project Manager - Airport Logistics"," Siemens  ","TX","Irving","$84k-$141k","Irving, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=203&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c1a2e074&cb=1542669776339&jobListingId=3025408023"," 5 days ago"
"Account Manager"," Siemens Corporation  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=204&ao=389480&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3429898f&cb=1542669776340&jobListingId=3012450669"," 17 days ago"
"Scientific Collaboration Manager for CT"," Siemens Corporation  ","TX","Houston","$95k-$122k","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=205&ao=353321&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_64d99f36&cb=1542669776341&jobListingId=3005551109"," 23 days ago"
"Director of Teamcenter Platform Development"," Siemens  ","TX","Milford","$90k-$151k","Milford, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=206&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_dab1b2b0&cb=1542669776343&jobListingId=3026764863"," 4 days ago"
"Regional Commodity Manager"," Siemens  ","TX","Plano","$63k-$96k","Plano, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=207&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_79c6925b&cb=1542669776345&jobListingId=3025409398"," 5 days ago"
"Project Manager - Buildng Automation Solutions - Austin TX"," Siemens  ","TX","Austin","$74k-$106k","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=208&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3b66586b&cb=1542669776347&jobListingId=3025410998"," 5 days ago"
"Master Data Steward-SAP-TX"," Siemens  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=209&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_d305abbe&cb=1542669776349&jobListingId=3025415850"," 5 days ago"
"Design Engineer I - Building Automation Systems"," Siemens  ","TX","Houston","$48k-$67k","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=210&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_86bbb650&cb=1542669776351&jobListingId=3025415862"," 5 days ago"
"Engagement Manager - Services Pursuit - Major Midwest U.S. City"," Siemens  ","TX","Milford","$83k-$131k","Milford, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=211&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_fd23e220&cb=1542669776353&jobListingId=3025409147"," 5 days ago"
"Power Systems Engineer - Building Technologies - San Antonio, TX"," Siemens  ","TX","San Antonio","$71k-$104k","San Antonio, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=212&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_adeab1ab&cb=1542669776355&jobListingId=3025415647"," 5 days ago"
"Fire Alarm Technician II"," Siemens Corporation  ","TX","Irving","","Irving, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=213&ao=353321&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3f7befba&cb=1542669776357&jobListingId=3013983259"," 15 days ago"
"Senior Fire Alarm Technician"," Siemens  ","TX","Irving","","Irving, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=214&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_91a9f07b&cb=1542669776358&jobListingId=3025416512"," 5 days ago"
"Senior Methods Development Chemist - TX"," Siemens  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=215&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_bc0a9efd&cb=1542669776360&jobListingId=3025412656"," 5 days ago"
"Traffic Systems Engineer"," Siemens  ","TX","Austin","$55k-$110k","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=216&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_f1c3ec28&cb=1542669776362&jobListingId=3009999024"," 18 days ago"
"Senior Systems Engineer"," Siemens  ","TX","Irving","$63k-$126k","Irving, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=217&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_2c15a216&cb=1542669776364&jobListingId=3025407906"," 5 days ago"
"Electrical Systems Engineer"," Siemens  ","TX","Houston","$52k-$106k","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=218&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_2c0109e2&cb=1542669776366&jobListingId=3025415518"," 5 days ago"
"Senior Electrical System Engineer"," Siemens  ","TX","Irving","$63k-$126k","Irving, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=219&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c15f26ea&cb=1542669776367&jobListingId=3025417426"," 5 days ago"
"Electrical Engineer (Gas Turbine Design/Rotating Equipment)"," Siemens Corporation  ","TX","Houston","$77k-$121k","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=220&ao=389480&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6c2ea916&cb=1542669776369&jobListingId=3014164956"," 15 days ago"
"Field Service Technician II - Fire Systems"," Siemens  ","TX","Irving","$22-$36 per hour","Irving, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=221&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_40d47c5a&cb=1542669776371&jobListingId=3025409841"," 5 days ago"
"Fire Alarm Inspector I"," Siemens Corporation  ","TX","Irving","","Irving, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=222&ao=389480&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_166e5678&cb=1542669776373&jobListingId=3003135742"," 25 days ago"
"Engineering Development Manager - Intelligent Traffic Solutions"," Siemens  ","TX","Austin","$76k-$115k","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=223&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_6e19aee9&cb=1542669776374&jobListingId=3025415853"," 5 days ago"
"Field Svc Tech 2"," Siemens  New","TX","Dallas","","Dallas, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=224&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_36c3c207&cb=1542669776375&jobListingId=3029720417","7 days ago"
"Services Project Manager - Enterprise PLM - Any Major U.S. City - Milford, OH preferred"," Siemens  ","TX","Milford","$75k-$107k","Milford, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=225&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_94617340&cb=1542669776376&jobListingId=3025408373"," 5 days ago"
"Fire Alarm Technician I"," Siemens  ","TX","Irving","","Irving, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=226&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_e30a6586&cb=1542669776377&jobListingId=3025414478"," 5 days ago"
"Sr Mechanical Systems Engineer"," Siemens  ","TX","Irving","$63k-$126k","Irving, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=227&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_94d51578&cb=1542669776378&jobListingId=3025416158"," 5 days ago"
"Quality Technician - Low Voltage Power Distribution Products"," Siemens  ","TX","Grand Prairie","","Grand Prairie, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=228&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_5d4bfb84&cb=1542669776379&jobListingId=3025415920"," 5 days ago"
"Sr. Application Support Engineer (Sustaining Engineer)"," Siemens  ","TX","Charlotte","$72k-$91k","Charlotte, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=229&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_46b37fb5&cb=1542669776381&jobListingId=3025410820"," 5 days ago"
"Senior Fire Sprinkler Inspector"," Siemens  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=230&ao=182759&s=58&guid=000001672e48b559ab1058ad4a3f4ad2&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_86f62df4&cb=1542669776382&jobListingId=3025407451"," 5 days ago"
"Senior Cloud Support Engineer"," IBM  ","TX","Dallas","$92k-$139k","Dallas, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=301&ao=101771&s=149&guid=000001672e48b7d0b6f1a83feb913243&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_8f45ad6d&cb=1542669776985&jobListingId=2857393479"," 5 days ago"
"Senior Software Developer: Cloud Development"," IBM  ","TX","Austin","$82k-$129k","Austin, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=302&ao=182837&s=149&guid=000001672e48b7d0b6f1a83feb913243&src=GD_JOB_AD&t=SRFJ&extid=4&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_c00163c8&cb=1542669776986&jobListingId=2958313574"," 1 day ago"
"Buying Professional"," Siemens  ","TX","New York","","New York, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=301&ao=182759&s=58&guid=000001672e48b7d0829a7a52c901d15f&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_a5232e4f&cb=1542669776988&jobListingId=3006981416"," 21 days ago"
"Methods Development Chemist - TX"," Siemens  ","TX","Houston","","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=302&ao=182759&s=58&guid=000001672e48b7d0829a7a52c901d15f&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_3c2c106e&cb=1542669776990&jobListingId=3025410853"," 5 days ago"
"Production Scheduler/Planner"," Siemens  ","TX","Houston","$57k-$74k","Houston, TX","https://www.glassdoor.com/partner/jobListing.htm?pos=303&ao=182759&s=58&guid=000001672e48b7d0829a7a52c901d15f&src=GD_JOB_AD&t=SR&extid=1&exst=EL&ist=&ast=EL&vt=w&slr=true&rtp=0&cs=1_1cde33e7&cb=1542669776991&jobListingId=3018849494"," 11 days ago"
